t,x,y,theta,pwm_l,pwm_r,v_true,v_exp,apf_vx,apf_vy
24.800000000000217,211.53986707471816,-173.02061044130716,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.850000000000218,211.53173462457957,-173.0070816024899,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.90000000000022,211.52360217444098,-172.99355276367265,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
24.95000000000022,211.5774355425108,-173.0831079342786,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
25.00000000000022,211.56930309237222,-173.06957909546134,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.05000000000022,211.56117064223363,-173.05605025664408,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.10000000000022,211.55303819209504,-173.04252141782683,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.150000000000222,211.54490574195646,-173.02899257900958,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.200000000000223,211.53677329181787,-173.01546374019233,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.250000000000224,211.52864084167928,-173.00193490137508,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.300000000000225,211.5205083915407,-172.98840606255783,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.350000000000225,211.57434175961052,-173.07796123316376,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
25.400000000000226,211.56620930947193,-173.0644323943465,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.450000000000227,211.55807685933334,-173.05090355552926,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.500000000000227,211.54994440919475,-173.037374716712,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.550000000000228,211.54181195905616,-173.02384587789476,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.60000000000023,211.53367950891757,-173.0103170390775,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.65000000000023,211.52554705877898,-172.99678820026026,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.70000000000023,211.57938042684881,-173.0863433708662,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
25.75000000000023,211.57124797671023,-173.07281453204894,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.80000000000023,211.56311552657164,-173.0592856932317,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.850000000000232,211.55498307643305,-173.04575685441444,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.900000000000233,211.54685062629446,-173.03222801559718,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
25.950000000000234,211.53871817615587,-173.01869917677993,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.000000000000234,211.53058572601728,-173.00517033796268,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.050000000000235,211.5224532758787,-172.99164149914543,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.100000000000236,211.57628664394852,-173.08119666975136,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
26.150000000000237,211.56815419380993,-173.0676678309341,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.200000000000237,211.56002174367134,-173.05413899211686,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.250000000000238,211.55188929353275,-173.0406101532996,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.30000000000024,211.54375684339416,-173.02708131448236,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.35000000000024,211.53562439325557,-173.0135524756651,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.40000000000024,211.52749194311698,-173.00002363684786,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.45000000000024,211.5193594929784,-172.9864947980306,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.50000000000024,211.57319286104823,-173.07604996863654,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
26.550000000000242,211.56506041090964,-173.0625211298193,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.600000000000243,211.55692796077105,-173.04899229100204,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.650000000000244,211.54879551063246,-173.03546345218479,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.700000000000244,211.54066306049387,-173.02193461336753,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.750000000000245,211.53253061035528,-173.00840577455028,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.800000000000246,211.5243981602167,-172.99487693573303,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.850000000000247,211.57823152828652,-173.08443210633897,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
26.900000000000247,211.57009907814793,-173.07090326752171,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
26.950000000000248,211.56196662800934,-173.05737442870446,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.00000000000025,211.55383417787075,-173.0438455898872,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.05000000000025,211.54570172773217,-173.03031675106996,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.10000000000025,211.53756927759358,-173.0167879122527,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.15000000000025,211.529436827455,-173.00325907343546,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.20000000000025,211.5213043773164,-172.9897302346182,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.250000000000252,211.57513774538623,-173.07928540522414,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
27.300000000000253,211.56700529524764,-173.0657565664069,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.350000000000254,211.55887284510905,-173.05222772758964,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.400000000000254,211.55074039497046,-173.0386988887724,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.450000000000255,211.54260794483187,-173.02517004995514,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.500000000000256,211.53447549469328,-173.01164121113788,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.550000000000257,211.5263430445547,-172.99811237232063,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.600000000000257,211.58017641262452,-173.08766754292657,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
27.650000000000258,211.57204396248594,-173.07413870410932,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.70000000000026,211.56391151234735,-173.06060986529207,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.75000000000026,211.55577906220876,-173.0470810264748,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.80000000000026,211.54764661207017,-173.03355218765756,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.85000000000026,211.53951416193158,-173.0200233488403,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.90000000000026,211.531381711793,-173.00649451002306,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
27.950000000000262,211.5232492616544,-172.9929656712058,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.000000000000263,211.57708262972423,-173.08252084181174,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
28.050000000000264,211.56895017958564,-173.0689920029945,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.100000000000264,211.56081772944705,-173.05546316417724,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.150000000000265,211.55268527930846,-173.04193432536,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.200000000000266,211.54455282916987,-173.02840548654274,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.250000000000266,211.53642037903128,-173.0148766477255,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.300000000000267,211.5282879288927,-173.00134780890824,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.350000000000268,211.5201554787541,-172.98781897009098,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.40000000000027,211.57398884682394,-173.07737414069692,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
28.45000000000027,211.56585639668535,-173.06384530187967,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.50000000000027,211.55772394654676,-173.05031646306242,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.55000000000027,211.54959149640817,-173.03678762424516,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.60000000000027,211.54145904626958,-173.0232587854279,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.650000000000272,211.533326596131,-173.00972994661066,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.700000000000273,211.5251941459924,-172.9962011077934,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.750000000000274,211.57902751406223,-173.08575627839934,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
28.800000000000274,211.57089506392364,-173.0722274395821,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.850000000000275,211.56276261378505,-173.05869860076484,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.900000000000276,211.55463016364646,-173.0451697619476,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
28.950000000000276,211.54649771350788,-173.03164092313034,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.000000000000277,211.5383652633693,-173.0181120843131,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.050000000000278,211.5302328132307,-173.00458324549584,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.10000000000028,211.5221003630921,-172.9910544066786,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.15000000000028,211.57593373116194,-173.08060957728452,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
29.20000000000028,211.56780128102335,-173.06708073846727,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.25000000000028,211.55966883088476,-173.05355189965002,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.30000000000028,211.55153638074617,-173.04002306083277,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.350000000000282,211.54340393060758,-173.02649422201551,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.400000000000283,211.535271480469,-173.01296538319826,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.450000000000284,211.5271390303304,-172.999436544381,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.500000000000284,211.58097239840023,-173.08899171498695,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
29.550000000000285,211.57283994826165,-173.0754628761697,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.600000000000286,211.56470749812306,-173.06193403735244,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.650000000000286,211.55657504798447,-173.0484051985352,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.700000000000287,211.54844259784588,-173.03487635971794,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.750000000000288,211.5403101477073,-173.0213475209007,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.80000000000029,211.5321776975687,-173.00781868208344,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.85000000000029,211.5240452474301,-172.9942898432662,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
29.90000000000029,211.57787861549994,-173.08384501387212,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
29.95000000000029,211.56974616536135,-173.07031617505487,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.00000000000029,211.56161371522276,-173.05678733623762,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.050000000000292,211.55348126508417,-173.04325849742037,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.100000000000293,211.54534881494558,-173.02972965860312,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.150000000000293,211.537216364807,-173.01620081978587,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.200000000000294,211.5290839146684,-173.0026719809686,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.250000000000295,211.52095146452982,-172.98914314215136,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.300000000000296,211.57478483259965,-173.0786983127573,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
30.350000000000296,211.56665238246106,-173.06516947394005,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.400000000000297,211.55851993232247,-173.0516406351228,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.450000000000298,211.55038748218388,-173.03811179630554,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.5000000000003,211.5422550320453,-173.0245829574883,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.5500000000003,211.5341225819067,-173.01105411867104,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.6000000000003,211.5259901317681,-172.9975252798538,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.6500000000003,211.57982349983794,-173.08708045045972,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
30.7000000000003,211.57169104969935,-173.07355161164247,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.750000000000302,211.56355859956076,-173.06002277282522,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.800000000000303,211.55542614942217,-173.04649393400797,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.850000000000303,211.54729369928359,-173.03296509519072,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.900000000000304,211.539161249145,-173.01943625637347,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
30.950000000000305,211.5310287990064,-173.00590741755622,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.000000000000306,211.52289634886782,-172.99237857873896,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.050000000000306,211.57672971693765,-173.0819337493449,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
31.100000000000307,211.56859726679906,-173.06840491052765,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.150000000000308,211.56046481666047,-173.0548760717104,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.20000000000031,211.55233236652188,-173.04134723289314,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.25000000000031,211.5441999163833,-173.0278183940759,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.30000000000031,211.5360674662447,-173.01428955525864,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.35000000000031,211.5279350161061,-173.0007607164414,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.40000000000031,211.51980256596752,-172.98723187762414,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.450000000000312,211.57363593403736,-173.07678704823007,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
31.500000000000313,211.56550348389877,-173.06325820941282,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.550000000000313,211.55737103376018,-173.04972937059557,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.600000000000314,211.5492385836216,-173.03620053177832,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.650000000000315,211.541106133483,-173.02267169296107,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.700000000000315,211.5329736833444,-173.00914285414382,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.750000000000316,211.52484123320582,-172.99561401532657,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.800000000000317,211.57867460127565,-173.0851691859325,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
31.850000000000318,211.57054215113706,-173.07164034711525,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.90000000000032,211.56240970099847,-173.058111508298,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
31.95000000000032,211.55427725085988,-173.04458266948075,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.00000000000032,211.5461448007213,-173.0310538306635,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.05000000000032,211.5380123505827,-173.01752499184624,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.100000000000314,211.52987990044412,-173.003996153029,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.15000000000031,211.52174745030553,-172.99046731421174,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.20000000000031,211.57558081837536,-173.08002248481768,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
32.250000000000306,211.56744836823677,-173.06649364600042,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.3000000000003,211.55931591809818,-173.05296480718317,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.3500000000003,211.5511834679596,-173.03943596836592,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.4000000000003,211.543051017821,-173.02590712954867,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.450000000000294,211.5349185676824,-173.01237829073142,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.50000000000029,211.52678611754382,-172.99884945191417,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.55000000000029,211.58061948561365,-173.0884046225201,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
32.600000000000286,211.57248703547506,-173.07487578370285,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.65000000000028,211.56435458533647,-173.0613469448856,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.70000000000028,211.55622213519788,-173.04781810606835,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.75000000000028,211.5480896850593,-173.0342892672511,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.800000000000274,211.5399572349207,-173.02076042843385,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.85000000000027,211.53182478478212,-173.0072315896166,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.90000000000027,211.52369233464353,-172.99370275079934,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
32.950000000000266,211.57752570271336,-173.08325792140528,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
33.00000000000026,211.56939325257477,-173.06972908258803,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.05000000000026,211.56126080243618,-173.05620024377077,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.10000000000026,211.5531283522976,-173.04267140495352,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.150000000000254,211.544995902159,-173.02914256613627,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.20000000000025,211.5368634520204,-173.01561372731902,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.25000000000025,211.52873100188182,-173.00208488850177,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.300000000000246,211.52059855174323,-172.98855604968452,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.35000000000024,211.57443191981307,-173.07811122029045,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
33.40000000000024,211.56629946967448,-173.0645823814732,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.45000000000024,211.5581670195359,-173.05105354265595,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.500000000000234,211.5500345693973,-173.0375247038387,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.55000000000023,211.5419021192587,-173.02399586502145,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.60000000000023,211.53376966912012,-173.0104670262042,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.650000000000226,211.52563721898153,-172.99693818738695,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.70000000000022,211.57947058705136,-173.08649335799288,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
33.75000000000022,211.57133813691277,-173.07296451917563,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.80000000000022,211.56320568677418,-173.05943568035838,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.850000000000215,211.5550732366356,-173.04590684154113,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.90000000000021,211.546940786497,-173.03237800272387,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
33.95000000000021,211.53880833635841,-173.01884916390662,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.000000000000206,211.53067588621983,-173.00532032508937,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.0500000000002,211.52254343608124,-172.99179148627212,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.1000000000002,211.57637680415107,-173.08134665687805,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
34.1500000000002,211.56824435401248,-173.0678178180608,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.200000000000195,211.5601119038739,-173.05428897924355,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.25000000000019,211.5519794537353,-173.0407601404263,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.30000000000019,211.5438470035967,-173.02723130160905,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.350000000000186,211.53571455345812,-173.0137024627918,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.40000000000018,211.52758210331953,-173.00017362397455,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.45000000000018,211.51944965318094,-172.9866447851573,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.50000000000018,211.57328302125077,-173.07619995576323,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
34.550000000000175,211.56515057111218,-173.06267111694598,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.60000000000017,211.5570181209736,-173.04914227812873,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.65000000000017,211.548885670835,-173.03561343931148,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.700000000000166,211.54075322069642,-173.02208460049422,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.75000000000016,211.53262077055783,-173.00855576167697,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.80000000000016,211.52448832041924,-172.99502692285972,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.85000000000016,211.57832168848907,-173.08458209346566,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
34.900000000000155,211.57018923835048,-173.0710532546484,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
34.95000000000015,211.5620567882119,-173.05752441583115,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.00000000000015,211.5539243380733,-173.0439955770139,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.050000000000146,211.5457918879347,-173.03046673819665,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.10000000000014,211.53765943779612,-173.0169378993794,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.15000000000014,211.52952698765753,-173.00340906056215,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.20000000000014,211.52139453751894,-172.9898802217449,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.250000000000135,211.57522790558878,-173.07943539235083,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
35.30000000000013,211.5670954554502,-173.06590655353358,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.35000000000013,211.5589630053116,-173.05237771471633,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.40000000000013,211.550830555173,-173.03884887589908,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.450000000000124,211.54269810503442,-173.02532003708183,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.50000000000012,211.53456565489583,-173.01179119826458,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.55000000000012,211.52643320475724,-172.99826235944732,-58.989098980812116,32,32,-0.31570000000000675,149.33333333333334,88.0,-126.0
35.600000000000115,211.58026657282707,-173.08781753005326,-58.989098980812116,33,33,2.0897999999999968,154.0,88.0,-127.0
